sálvi^a	sálvve^a
má#ilmmi#meašttir	má#ilme#miesjter
politi#meašttir	pålete#miesjter
geaidno#meašttir	giejnno#miesjter
eurohpá#meašttir	euruhpá#miesjter
helikopter	helekopter
register	regester
measttir	miester
politi#measttir	pålete#miester
minister	minester
master	masster
jester	jesster
sester	sesster
golle#hámster	gålle#hámsster
klyster	klysster
kloster	klåsster
centi#lihtter	tsentte#lihtter
desilihtter	deselihtter
beallje#muhtter	biellje#muhtter
charter	chartter
doavttir	doavter
hoavda#doavttir	hoavdda#doavter
gieldda#doavttir	gielda#doavter
bargo#dearvvašvuođa#doavttir	barggo#diervasjvuoda#doavter
spesiála#doavttir	spesiála#doavter
sierra#doavttir	sierra#doavter
fásta#doavttir	fássta#doavter
bátne#doavttir	bádne#doavter
vásedin#doavttir	vásedin#doavter
vuođđo#doavttir	vuoddo#doavter
turnus#doavttir	turnus#doavter
šibit#doavttir	sjibet#doavter
boalvvir	boalver
revolver	revulver
ávvir	ávver
dávvir	dávver
gitta#dávvir	gitta#dávver
árvo#dávvir	árvvo#dávver
suoŋir	suoŋer
šaŋŋer	sjaŋŋer
gaigŋir	gajŋŋer
šáŋŋer	sjáŋŋer
professor	pråfessor
veahkke#professor	viehkke#pråfessor
prosessor	pråsessor
biebmo#prosessor	biebbmo#pråsessor
kalkulator	kalkkulator
doaibma#operator	doajmma#åperator
konservator	kånsservator
administrahtor	admenistrahtor
indikáhtor	inddekáhtor
predikáhtor	predekáhtor
modifikáhtor	mådefikáhtor
kvantifikáhtor	kvanttefikáhtor
kompiláhtor	kåmppeláhtor
mašiidna#kompiláhtor	masjijnna#kåmppeláhtor
deatta#reguláhtor	dietta#reguláhtor
kalkuláhtor	kalkkuláhtor
estimáhtor	esstemáhtor
transformáhtor	transfurmáhtor
sub^ordináhtor	sub^årddenáhtor
ko^ordináhtor	ko^årddenáhtor
aktuáhtor	aktoáhtor
operáhtor	åperáhtor
duhtodat#árvo#operáhtor	duhtudat#árvvo#åperáhtor
kondensáhtor	kånddensáhtor
fokusáhtor	fåkusáhtor
analysáhtor	análysáhtor
katalysáhtor	katálysáhtor
agitáhtor	agetáhtor
konserváhtor	kånsserváhtor
projektor	pråjektor
dia#projektor	dia#pråjektor
filbma#projektor	filmma#pråjektor
vuolit#direktor	vuolet#direktor
prorektor	prårektor
sosiálsektor	såsiálsektor
transistor	transsestor
investor	invvestor
predator	predátor
leibor	lejbbur
skuibor	skujbbur
válbor	válbbur
šlámbor	slámbbur
burbor	burbbur
nábor	nábur
endor	enddur
dándor	dánddur
jándor	jánddur
birra#jándor	birra#jánddur
bondur	bånddur
snuđđor	snuddur
veđor	vedur
liđor	lidur
linddor	lindur
málgor	málggur
gudjor	gudjur
guččor	guttjur
guovžur	guovttjur
goččor	gåttjur
ávjjur	ávjur
májor	májur
sihkor	sihkur
sekkor	sekkur
gáhkkor	gáhkkur
galbma#gáhkkor	galmma#gáhkkur
fiskes#njun#gáhkkor	fisskes#njun#gáhkkur
gilkor	gilkkur
čuovga#gilkor	tjuovgga#gilkkur
namma#gilkor	namma#gilkkur
bulkor	bulkkur
muhkke#bulkor	muhkke#bulkkur
čáhce#bulkor	tjáhtse#bulkkur
soande#geasehan#bulkor	soandde#giesehan#bulkkur
sálkor	sálkkur
bevkor	bevkkur
bovkor	båvkkur
juŋkor	juŋkkur
áŋkor	áŋkkur
stokk#áŋkor	ståkk#áŋkkur
boŋkor	båŋkkur
bulkkur	bulkur
ba^chelor	ba^chelur
jallor	jallur
márbmor	mármmur
lummor	lummur
humor	humur
bihppor	bihppur
chili#bihppor	chile#bihppur
kajenne#bihppor	kajenne#bihppur
vilges#bihppor	vilgges#bihppur
čáhppes#bihppor	tjáhppes#bihppur
obba#bihppor	åbbå#bihppur
burpur	burppur
purpur	purppur
terror	terrur
gisor	gisur
gissor	gissur
sensor	senssur
sponsor	spånssur
gássor	gássur
gásor	gásur
stahtor	stahtur
dihtor	dihtur
aske#dihtor	asske#dihtur
lihtor	lihtur
nieida#lihtor	niejdda#lihtur
muhtor	muhtur
šlohtor	slåhtur
mohtor	måhtur
el#mohtor	el#måhtur
diesel#mohtor	diesel#måhtur
boaldin#mohtor	boallden#måhtur
bensin#mohtor	benssen#måhtur
asynkron#mohtor	asynkron#måhtur
syn#kron#mohtor	syn#krån#måhtur
turbo#mohtor	turbbo#måhtur
boaldo#mohtor	boalldo#måhtur
fanas#mohtor	fanás#måhtur
guovtte#dávttat#mohtor	guovte#dávtat#måhtur
rohtor	råhtur
beštor	bessjtur
gilva#beštor	gilvva#bessjtur
čáhppes#seal#beštor	tjáhppes#siel#bessjtur
fiskes#beštor	fisskes#bessjtur
ránes#beštor	ránes#bessjtur
kiro#praktor	kiro#praktur
traktor	traktur
lektor	lektur
rektor	rektur
sektor	sektur
vektor	vektur
áktor	áktur
re^áktor	re^áktur
fáktor	fáktur
kategoriija#fáktor	kategorijja#fáktur
láktor	láktur
tráktor	tráktur
konttor	kåntur
dekstor	dekstur
huitor	hujttur
gántor	gánttur
kántor	kánttur
lántor	lánttur
gontor	gånttur
kontor	kånttur
gottur	gåttur
viivvur	vijvur
libar	libár
duolbbár	duolbár
gubar	gubár
dáidár	dájddár
fuorra#kundár	fuorra#kunddár
suvdár	suvddár
skreaddár	skræddár
tetra^edar	tetra^edár
heksa^edar	heksa^edár
okta^edar	åktå^edár
hoaiddár	hoajdár
viesso#hoaiddár	viesso#hoajdár
dáiddár	dájdár
leana#dáiddár	liena#dájdár
multi#dáiddár	mullte#dájdár
govva#dáiddár	gåvvå#dájdár
finddár	findár
náste#finddár	násste#findár
kunddár	kundár
bivddár	bivdár
suvddár	suvdár
eavddár	ævdár
báđar	bádár
čagar	tjagár
boargár	boarggár
smávva#boargár	smávva#boarggár
márgár	márggár
sáŋgár	sáŋggár
tráktor#heaŋgár	tráktur#hæŋggár
sniiggár	snijgár
snuolggár	snuolgár
nealggár	nælgár
sáŋggár	sáŋgár
speadjár	spædjár
skeijár	skejjár
duljár	duljjár
tuljár	tuljjár
smirjár	smirjjár
buijár	bujjár
diibmo#duojár	dijmmo#duojár
dikšár	diksjár
divššár	divsjár
dearvvašvuođa#divššár	diervasjvuoda#divsjár
veahkke#divššár	viehkke#divsjár
buohcce#divššár	buohttse#divsjár
ruovttu#divššár	ruovto#divsjár
čiekčár	tjiektjár
guččár	guttjár
apotehkár	aputehkár
sráŋga#spihkár	sráŋgga#spihkár
jorba#oaivvat#spihkár	jårbbå#oajvat#spihkár
politihkár	påletihkár
giikkár	gijkár
kiikkár	kijkár
sniikkár	snijkár
spiikkár	spijkár
sráŋga#spiikkár	sráŋgga#spijkár
buikkár	bujkár
čoahkkár	tjoahkkár
komihkkár	kåmehkkár
teknihkkár	teknehkkár
klassihkkár	klassehkkár
musihkkár	musehkkár
fysihkkár	fysehkkár
mekanihkkár	mekánihkkár
galmmihan#mekanihkkár	galmehan#mekánihkkár
historihkkár	hissturihkkár
politihkkár	påletihkkár
sáme#digge#politihkkár	sáme#digge#påletihkkár
oasse#áige#politihkkár	oasse#ájgge#påletihkkár
suohkan#politihkkár	suohkan#påletihkkár
geafe#guhkkár	giefe#guhkkár
veahkkár	væhkkár
gaikár	gajkkár
buikár	bujkkár
bilkár	bilkkár
skeaŋkár	skæŋkkár
bilkkár	bilkár
iskkár	iskár
fiskár	fisskár
buoskár	buosskár
ávskár	ávsskár
hávskár	hávsskár
báskár	básskár
livkkár	livkár
deagga#livkkár	diegga#livkár
girje#livkkár	girjje#livkár
ránes#livkkár	ránes#livkár
spivkkár	spivkár
duvhllár	duvhlár
guvhllár	guvhlár
silar	silár
čunu#goallár	tjuno#goallár
hávlár	hávllár
keallár	kællár
guvllár	guvlár
dálar	dálár
speisse#dálar	spejse#dálár
gamar	gamár
duopmár	duobmár
miel#duopmár	miel#duobmár
šimar	sjimár
doaimmár	doajmár
mikro#doaimmár	mikro#doajmár
gulbmár	gulmmár
hávde#gámmár	hávdde#gámmár
gávpe#gámmár	gávppe#gámmár
politi#kámmár	pålete#kámmár
fidnár	fiddnár
reainnár	ræjnár
stáidnár	stájnnár
reaidnár	ræjnnár
hánar	hánár
skuvla#skihpár	skuvlla#skihpár
háleštan#skihpár	hálesjtan#skihpár
bivdo#skihpár	bivddo#skihpár
giippár	gijpár
kiippár	kijpár
šliippár	slijpár
biergo#guhppár	bierggo#guhppár
prográmmerár	prågråmmerár
stivrrár	stivrár
kliissár	klijsár
viissár	vijsár
dálssár	dálsár
viisár	vijssár
geaisár	gæjssár
keaisár	kæjssár
meassár	mæssár
vizar	vitsár
guodja#vizar	guodja#vitsár
guossa#vizar	guossa#vitsár
miestta#vizar	miesta#vitsár
cihrre#lasta#vizar	tsihrre#lassta#vitsár
davve#lasta#vizar	davve#lassta#vitsár
hearta#vizar	hiertta#vitsár
gárde#vizar	gárdde#vitsár
vuovde#vizar	vuovdde#vitsár
jeagge#vizar	jiegge#vitsár
fálle#vizar	fálle#vitsár
miestta#šurre#vizar	miesta#sjurre#vitsár
davve#vizar	davve#vitsár
goalšo#vizar	goalssjo#vitsár
rásse#lohkko#vizar	rásse#låhkko#vitsár
rohto#vizar	råhto#vitsár
fiskes#vizar	fisskes#vitsár
čáhppes#vizar	tjáhppes#vitsár
rásttes#vizar	rástes#vitsár
čoahkkin#givssár	tjoahkken#givsár
duvssár	duvsár
gazze#biehtár	gadtse#biehtár
biihtár	bijhtár
meaštár	mæssjtár
láittár	lájtár
áltár	álltár
reportár	repurtár
beahce#mihttár	biehtse#mihttár
varra#deaddo#mihttár	varra#dieddo#mihttár
steiken#termo#mihttár	stejkken#termo#mihttár
volta#mihttár	vålltå#mihttár
bajit#forminttár	bajet#fårmenttár
reantár	rænttár
skievttár	skievtár
rivttár	rivtár
skuvttár	skuvtár
neavttár	nævtár
duolvvár	duolvár
revolvár	revulvár
várvvár	várvár
veivár	vejvvár
geastegiivvár	giesstegijvvár
boalvár	boalvvár
eavvár	ævvár
mini#grávár	mine#grávár
tráktor#heaŋŋár	tráktur#hæŋŋár
jobbár	jåbbår
šombbár	sjåmbår
goidár	gåjddår
mordár	mårddår
viesso#hoiddár	viesso#håjdår
morddár	mårdår
koffar	kåffår
borgár	bårggår
stáhta#borgár	stáhta#bårggår
goččár	gåttjår
rockár	råckår
sohkar	såhkår
fiinna#sohkar	fijna#såhkår
vara#sohkar	vara#såhkår
varra#sohkar	varra#såhkår
jáffo#sohkar	jáffo#såhkår
dohppa#sohkar	dåhppå#såhkår
tohppa#sohkar	tåhppå#såhkår
dollar	dållår
dollár	dållår
golár	gålår
šolár	sjålår
trolar	trålår
trolár	trålår
soidnár	såjnnår
lovpár	låvppår
lovppár	låvpår
bolsttar	bålsttår
roho-bolsttar	råho-bålsttår
moivvár	måjvår
messi^as	messe^as
heaibbas	hiejbas
váibbas	vájbas
albbas	albas
leabbadas	liebbadas
duolbadas	duolbbadas
njárbadas	njárbbadas
njárbbadas	njárbadas
seagadas	siegadas
jalgadas	jalggadas
vielgadas	vielggadas
gurgadas	gurggadas
láskko#gurgadas	lásko#gurggadas
gárgadas	gárggadas
čuovgadas	tjuovggadas
ruvgadas	ruvggadas
ávgadas	ávggadas
lávgadas	lávggadas
vielggadas	vielgadas
starggadas	stargadas
čuovggadas	tjuovgadas
seavdnjadas	sievnnjadas
ruškadas	russjkadas
čoaskkadas	tjoaskadas
njuoskkadas	njuoskadas
fiskadas	fisskadas
manne#fiskadas	manne#fisskadas
monne#fiskadas	månne#fisskadas
jávkkadas	jávkadas
kondeansa#jávkkadas	kånddeansa#jávkadas
skáimmadas	skájmadas
goalmmadas	goalmadas
miljovnnadas	miljjuvnadas
čáhpadas	tjáhpadas
čáhppadas	tjáhppadas
gearradas	gierradas
veahtadas	viehtadas
gásttadas	gástadas
sievttadas	sievtadas
lávttadas	lávtadas
čotta#lávttadas	tjåttå#lávtadas
komparáhta#dievadas	kåmppåráhta#dievadas
dálvadas	dálvvadas
čihččedas	tjihttjedas
vuoiddas	vuojdas
hádja#vuoiddas	hádja#vuojdas
nardus#vuoiddas	narddus#vuojdas
alddas	aldas
gielká#alddas	gielkká#aldas
bajildas	bajeldas
siskkildas	siskeldas
vuolildas	vuoleldas
olgguldas	ålguldas
urddas	urdas
dugordas	dugurdas
čohkodas	tjåhkudas
nanodas	nanudas
gottodas	gåttudas
vavddas	vavdas
njabadas	njabádas
goađádas	goadádas
viđadas	vidádas
viđádas	vidádas
čuođádas	tjuodádas
guđadas	gudádas
guđádas	gudádas
deavddádas	dævdádas
bagadas	bagádas
seagádas	sægádas
veahka#bajádas	viehka#bajádas
njealjádas	njæljjádas
baskkádas	baskádas
goalmmádas	goalmádas
nanadas	nanádas
bábir#nuppádas	báber#nuppádas
uradas	urádas
čáradas	tjárádas
gávccádas	gávttsádas
jeaŋga#mihtádas	jieŋgga#mihtádas
čiehka#mihtádas	tjiehka#mihtádas
kom^prešuvdna#mihtádas	kåm^presjåvnnå#mihtádas
deatta#mihtádas	dietta#mihtádas
čárva#mihtádas	tjárvva#mihtádas
sirdin#mihtádas	sirdden#mihtádas
parkeren#mihtádas	parkkeren#mihtádas
hoigan#mihtádas	håjggån#mihtádas
čađa#golgan#mihtádas	tjada#gålggån#mihtádas
jorran#mihtádas	jårrån#mihtádas
gierdo#mihtádas	gierddo#mihtádas
leakto#mihtádas	liekto#mihtádas
leahtto#mihtádas	liehtto#mihtádas
bázahas#mihtádas	bátsáhas#mihtádas
eksos#mihtádas	eksus#mihtádas
tele^skohpa#mihtádas	tele^skåhpå#mihtádas
jorbadas	jårbbådas
jođadas	jådådas
bealle#jođadas	bielle#jådådas
logádas	lågådas
skoađas	skådas
láhtte#skoađas	láhtte#skådas
lossadas	låssådas
ovccádas	åvttsådas
govadas	gåvådas
háldo#giddagas	hálldo#giddagas
ávdagas	ávddagas
gealdagas	gielldagas
gieldagas	gielldagas
bulddagas	buldagas
álddagas	áldagas
ruovddagas	ruovdagas
seahčagas	siehtjagas
čásmagas	tjássmagas
čatnagas	tjadnagas
gárdnagas	gárnnagas
álttagas	áltagas
reagas	riegas
veaiggas	viejgas
dáiggas	dájgas
šáiggas	sjájgas
skáiggas	skájgas
spáiggas	spájgas
váiggas	vájgas
mielggas	mielgas
reahka#mielggas	riehka#mielgas
garggas	gargas
dolla#garggas	dållå#gargas
sparggas	spargas
bierggas	biergas
šleađga#bierggas	sliergga#biergas
heastta#bierggas	hiesta#biergas
atta#bierggas	atta#biergas
noaide#bierggas	noajdde#biergas
duodje#bierggas	duodje#biergas
jáddadan#bierggas	jáddadan#biergas
guldalan#bierggas	gulldalan#biergas
bádden#bierggas	bádden#biergas
sádden#bierggas	sádden#biergas
čállin#bierggas	tjállen#biergas
dukten#bierggas	dukten#biergas
bivdo#bierggas	bivddo#biergas
video#bierggas	video#biergas
atnu#bierggas	adno#biergas
bissu#bierggas	bisso#biergas
dohppa#bierggas	dåhppå#biergas
čearggas	tjiergas
smierggas	smiergas
šnjirggas	sjnjirgas
cirggas	tsirgas
njurggas	njurgas
bárggas	bárgas
ávdugas	ávddugas
buldugas	bulldugas
bulddogas	buldugas
bulddugas	buldugas
gonogas	gånugas
šnjivggas	sjnjivgas
šlivggas	slivgas
čuovggas	tjuovgas
ruovggas	ruovgas
šuvggas	sjuvgas
gávggas	gávgas
njávggas	njávgas
skiŋggas	skiŋgas
máŋggas	máŋgas
dálve#adjágas	dálvve#adjágas
goikkádat#adjágas	gåjkådat#adjágas
gonagas	gånågas
hálka#gonagas	hálkka#gånågas
lodde#gonagas	lådde#gånågas
ipmil#gonagas	ibmel#gånågas
roavgo#gonagas	roavggo#gånågas
boragas	bårågas
oktagas	åktågas
gieđahas	giedahas
rievddahas	rievdahas
guđa#čiegahas	guda#tjiegahas
máŋgga#čiegahas	máŋga#tjiegahas
njealje#čiegahas	njieljje#tjiegahas
skuhče#čiegahas	skuhtje#tjiegahas
bealle#skuhče#čiegahas	bielle#skuhtje#tjiegahas
njuolggo#čiegahas	njuolgo#tjiegahas
buohtalas#čiegahas	buohtalas#tjiegahas
golmma#čiegahas	gålmå#tjiegahas
njuolggo#golmma#čiegahas	njuolgo#gålmå#tjiegahas
spaiggahas	spajgahas
vuolggahas	vuolgahas
čuogahas	tjuogahas
njárggahas	njárgahas
ruvggahas	ruvgahas
badjel#geahčahas	badjel#giehtjahas
skoavhllahas	skoavhlahas
varra#skoavhllahas	varra#skoavhlahas
čáhce#skoavhllahas	tjáhtse#skoavhlahas
doddjon#fuolahas	dåddjun#fuolahas
skuvllahas	skuvlahas
biepmahas	biebmahas
kássa#biepmahas	kássa#biebmahas
čuohpahas	tjuohpahas
fearahas	fierahas
jurssahas	jursahas
njiehcahas	njiehtsahas
heasttahas	hiestahas
risttahas	ristahas
goađehas	goadehas
meađđehas	mieddehas
meađehas	miedehas
vuovddehas	vuovdehas
virgehas	virggehas
olgo#riikka#virgehas	ålggo#rijka#virggehas
njealjehas	njieljjehas
jahke#njealjehas	jahke#njieljjehas
finju#njealjehas	finjo#njieljjehas
goalso#ruoššehas	goalsso#ruossjehas
áššehas	ássjehas
geažehas	gietjehas
njiččehas	njittjehas
cahkkehas	tsahkkehas
sokkehas	såkkehas
nanihas	nanehas
njiehcehas	njiehtsehas
meahcehas	miehtsehas
bealle#luhtehas	bielle#luhtehas
gávttehas	gávtehas
stobuhas	ståbuhas
ráiddohas	rájduhas
segohas	seguhas
bigohas	biguhas
hilggohas	hilguhas
ogohas	åguhas
badje#ogohas	badje#åguhas
šiljohas	sjiljjuhas
boaššohas	boassjuhas
divššohas	divsjuhas
oaččohas	oattjuhas
rikkohas	rikkuhas
čulkkohas	tjulkuhas
biellohas	bielluhas
suolohas	suoluhas
fear#suolohas	fier#suoluhas
čoamohas	tjoamuhas
biepmohas	biebmuhas
gássa#biepmohas	gássa#biebmuhas
kássa#biepmohas	kássa#biebmuhas
čoanohas	tjoanuhas
lonohas	lånuhas
lonuhas	lånuhas
goasohas	goasuhas
evttohas	evtuhas
vuoste#evttohas	vuosste#evtuhas
eavttohas	ievtuhas
vuoste#eavttohas	vuosste#ievtuhas
ruvttohas	ruvtuhas
sátne#ruvttohas	sádne#ruvtuhas
avohas	avuhas
cábahas	tsábáhas
silddáhas	sildáhas
čuolddáhas	tjuoldáhas
guđahas	gudáhas
bivddáhas	bivdáhas
oaive#bivddáhas	oajvve#bivdáhas
vajahas	vajáhas
láibe#vajahas	lájbbe#vajáhas
bijahas	bijáhas
spanjahas	spanjáhas
čoakkáhas	tjoakkáhas
bázahas	bátsáhas
čuollan#bázahas	tjuollan#bátsáhas
njuovahat#bázahas	njuovahat#bátsáhas
seasttáhas	sæstáhas
sobahas	såbåhas
govddahas	gåvdåhas
jođahas	jådåhas
njođahas	njådåhas
dolahas	dålåhas
borahas	båråhas
čorahas	tjåråhas
čuopmajas	tjuobmajas
mátta#čuopmajas	mátta#tjuobmajas
gávpejas	gávppejas
bealjas	bieljjas
giljas	giljjas
šlienjas	slienjas
bearjjas	bierjas
álbbažas	álbatjas
vuoražas	vuoratjas
čáhppes#vuoražas	tjáhppes#vuoratjas
riežas	rietjas
gáhčas	gáhtjas
skáhčas	skáhtjas
bulččas	bultjas
speaččas	spiettjas
bávččas	bávtjas
radde#bávččas	radde#bávtjas
oaive#bávččas	oajvve#bávtjas
šloahkas	sloahkas
coahkas	tsoahkas
šuohkas	sjuohkas
fuoikkas	fuojkas
luoikkas	luojkas
aškkas	asjkas
loaškkas	loasjkas
roaškkas	roasjkas
beaškkas	biesjkas
deaškkas	diesjkas
gieškkas	giesjkas
lieškkas	liesjkas
reaškkas	riesjkas
biškkas	bisjkas
diškkas	disjkas
fiškkas	fisjkas
riškkas	risjkas
ruoškkas	ruosjkas
fáškkas	fásjkas
huikkas	hujkas
háikkas	hájkas
šáikkas	sjájkas
spáikkas	spájkas
gaska#liekkas	gasska#liekkas
rumaš#liekkas	rumasj#liekkas
gáiddus#liekkas	gájdus#liekkas
šikkas	sjikkas
šuokkas	sjuokkas
čuokkas	tjuokkas
jalkkas	jalkas
goalkkas	goalkas
čoalkkas	tjoalkas
skoalkkas	skoalkas
gilkkas	gilkas
skilkkas	skilkas
julkkas	julkas
dálkkas	dálkas
vearka#dálkkas	vierkka#dálkas
vuoidan#dálkkas	vuojddan#dálkas
gaccastan#dálkkas	gattsastan#dálkas
sparkkas	sparkas
skurkkas	skurkas
snurkkas	snurkas
gaskkas	gaskas
njaskkas	njaskas
časkkas	tjaskas
mielkkaskas	mielkaskas
seamaskas	siemaskas
buoskkas	buoskas
roavskas	roavsskas
cuskkas	tsuskas
roavskkas	roavskas
fáskkas	fáskas
skoavkkas	skoavkas
stoavkkas	stoavkas
ravkkas	ravkas
savkkas	savkas
beavkkas	bievkas
livkkas	livkas
civkkas	tsivkas
cuvkkas	tsuvkas
bávkkas	bávkas
šloaŋkkas	sloaŋkas
hiŋkkas	hiŋkas
ruŋkkas	ruŋkas
ráidalas	rájddalas
lodde#ráidalas	lådde#rájddalas
veaiddalas	viejdalas
seahkalas	siehkalas
čihkalas	tjihkalas
stearkalas	stierkkalas
reastalas	riesstalas
riestalas	riesstalas
áitalas	ájttalas
čiekŋalas	tjiegŋalas
bátne#gealas	bádne#gielas
vuoncá#njiŋŋelas	vuonttsá#njiŋŋelas
váhkolas	váhkulas
guovllas	guovlas
biergo#riidálas	bierggo#rijddálas
boaldálas	boalldálas
seahkálas	sæhkálas
ceahkkálas	tsæhkkálas
gáskálas	gásskálas
ruovde#gáskálas	ruovdde#gásskálas
bupmálas	bubmálas
vuoncá#njiŋŋálas	vuonttsá#njiŋŋálas
jorbálas	jårbbålas
čoalas	tjålas
gohpalas	gåhpålas
skohpalas	skåhpålas
čuožžamas	tjuodtjamas
čiktamas	tjiktamas
čuožžemas	tjuodtjemas
beallemas	biellemas
atno#beallemas	adno#biellemas
čaimmas	tjajmas
buoimmas	buojmas
luoimmas	luojmas
rušmmas	rusjmas
gulddalmas	guldalmas
rievddalmas	rievdalmas
galmmas	galmas
perma#galmmas	perma#galmas
čalmmas	tjalmas
čoakkalmas	tjoakkalmas
buozalmas	buotsalmas
šattalmas	sjattalmas
boras#šattalmas	bårås#sjattalmas
lasta#stellelmas	lassta#stellelmas
guolmmas	guolmas
šattolmas	sjattulmas
álmmas	álmas
gažalmas	gatjálmas
čájálmas	tjájálmas
akto#čájálmas	akto#tjájálmas
okto#čájálmas	åkto#tjájálmas
čoakkálmas	tjoakkálmas
manalmas	manálmas
jođálmas	jådålmas
joralmas	jårålmas
čuomas	tjuomas
bátne#čuomas	bádne#tjuomas
čohkun#čuomas	tjåhkun#tjuomas
bihcebás#čuomas	bihtsebás#tjuomas
jorba#čuomas	jårbbå#tjuomas
čuorpmas	tjuormas
suorpmas	suormas
gihli#suorpmas	gihle#suormas
golle#suorpmas	gålle#suormas
vihahan#suorpmas	viháhan#suormas
guosmmas	guosmas
guoggomas	guoggumas
čuožžomas	tjuodtjumas
eaidanas	iejddanas
áidanas	ájddanas
vuoiddanas	vuojdanas
mulgganas	mulganas
čeargganas	tjierganas
leađgganas	lierganas
šleađgganas	slierganas
cirgganas	tsirganas
njurgganas	njurganas
seahkka#njurgganas	siehkka#njurganas
bárgganas	bárganas
šloavgganas	sloavganas
reavgganas	rievganas
njávgganas	njávganas
veajanas	viejanas
giljanas	giljjanas
čuojanas	tjuojanas
dávge#čuojanas	dávgge#tjuojanas
časkin#čuojanas	tjassken#tjuojanas
bossun#čuojanas	båssun#tjuojanas
skearro#čuojanas	skierro#tjuojanas
njivžžanas	njivtjanas
šuohkanas	sjuohkanas
goaikkanas	goajkanas
čáhce#goaikkanas	tjáhtse#goajkanas
biškkanas	bisjkanas
diškkanas	disjkanas
riškkanas	risjkanas
huikkanas	hujkanas
šikkanas	sjikkanas
goalkkanas	goalkanas
skoalkkanas	skoalkanas
gilkkanas	gilkanas
skilkkanas	skilkanas
julkkanas	julkanas
faskkanas	faskanas
cuskkanas	tsuskanas
skoavkkanas	skoavkanas
bávkkanas	bávkanas
kiinná#bávkkanas	kijná#bávkanas
luoimmanas	luojmanas
sainnanas	sajnanas
vuovssanas	vuovsanas
measttanas	miestanas
suoivvanas	suojvanas
vuoiŋŋanas	vuojŋanas
obba#dienas	åbbå#dienas
duohta#obba#dienas	duohta#åbbå#dienas
láinnas	lájnas
máinnas	májnas
álbmot#máinnas	álmmut#májnas
nađđa#ruonas	nadda#ruonas
lasta#ruonas	lassta#ruonas
lieđđe#ruonas	liedde#ruonas
lávke#ruonas	lávkke#ruonas
šattos#ruonas	sjattus#ruonas
balddonas	baldunas
njulggonas	njulgunas
njurggonas	njurgunas
čujonas	tjujunas
njalonas	njalunas
rievnnas	rievnas
ávnnas	ávnas
dáidda#ávnnas	dájda#ávnas
ruovde#čuoldda#ávnnas	ruovdde#tjuolda#ávnas
gaska#ávnnas	gasska#ávnas
sealla#ávnnas	siella#ávnas
skuvla#ávnnas	skuvlla#ávnas
aroma#ávnnas	aruma#ávnas
báza#ávnnas	bátsa#ávnas
kon^trásta#ávnnas	kån^trássta#ávnas
oaive#ávnnas	oajvve#ávnas
borramuš#ávnnas	bårråmusj#ávnas
ráhkadan#ávnnas	ráhkadan#ávnas
caggan#ávnnas	tsaggan#ávnas
návddašan#ávnnas	návdatjan#ávnas
šaddo#suodjalan#ávnnas	sjaddo#suodjalan#ávnas
čatnan#ávnnas	tjadnan#ávnas
jorbbistan#ávnnas	jårbestan#ávnas
spesi^aliseren#ávnnas	spese^aleseren#ávnas
gárren#ávnnas	gárren#ávnas
vuođđo#ávnnas	vuoddo#ávnas
váldo#ávnnas	válldo#ávnas
dahku#ávnnas	dahko#ávnas
biebmo#ávnnas	biebbmo#ávnas
oahppo#ávnnas	oahppo#ávnas
vielgadas#ávnnas	vielggadas#ávnas
bázahas#ávnnas	bátsáhas#ávnas
ránes#ávnnas	ránes#ávnas
duođaštus#ávnnas	duodasjtus#ávnas
eamet#ávnnas	iemet#ávnas
rufanas	rufánas
njiganas	njigánas
bižanas	bitjánas
stužanas	stutjánas
ájanas	ájánas
áigge#ájánas	ájge#ájánas
gájanas	gájánas
bákte#gájanas	bákte#gájánas
čájánas	tjájánas
luovos#sealla#čájánas	luovus#siella#tjájánas
oahppo#čájánas	oahppo#tjájánas
skájanas	skájánas
skilanas	skilánas
njimanas	njimánas
gáranas	gáránas
ruošša#gáranas	ruossja#gáránas
ruovde#gáranas	ruovdde#gáránas
buolaš#gáranas	buolasj#gáránas
bealdo#gáranas	bielldo#gáránas
rokkanas	råkkånas
dohranas	dåhrånas
boranas	bårånas
bosanas	båsånas
gosanas	gåsånas
čiehpas	tjiehpas
fáippas	fájpas
váippas	vájpas
gurppas	gurpas
ráidaras	rájddaras
lodde#ráidaras	lådde#rájddaras
njaŋgaras	njaŋggaras
njáŋgaras	njáŋggaras
šláŋgaras	sláŋggaras
stáiparas	stájpparas
vuobiras	vuoberas
čieras	tjieras
čahras	tjahras
cihras	tsihras
áirras	ájrras
stuorra#digge#áirras	stuorra#digge#ájrras
sáme#digge#áirras	sáme#digge#ájrras
sadjásaš#áirras	sadjásasj#ájrras
